"","ID","Anxiety","Sad","Vigor","Contentment"
"1",201,NA,NA,NA,NA
"2",202,0.0662510071803823,0.0311731575839712,0.142565225953593,0.0911276659396114
"3",203,0.0617691133495678,0.115848351749743,0.161220950485775,0.133786760314326
"4",204,0.0911345320055169,0.151916073635698,0.150426316328549,0.0594210238940708
"5",205,0.176354076478786,0.176534986678235,0.119853774041617,0.131520989706561
"6",206,NA,NA,NA,NA
"7",207,NA,NA,NA,NA
"8",208,0.0722172909374213,0.044133649074667,0.112996689858968,0.127644231881858
"9",209,NA,NA,NA,NA
"10",210,0.066648724958593,0.0604025255156715,0.0884035896490809,0.0827499874284175
"11",211,NA,NA,NA,NA
"12",212,NA,NA,NA,NA
"13",213,NA,NA,NA,NA
"14",214,NA,NA,NA,NA
"15",215,NA,NA,NA,NA
"16",217,0.0954821282250816,0.0469074658287402,0.203049336441521,0.147614336162467
"17",218,0.0931234602199535,0.0329609557083199,0.23521198615493,0.180335631870215
"18",219,NA,NA,NA,NA
"19",220,NA,NA,NA,NA
"20",221,NA,NA,NA,NA
"21",222,0.103515883956186,0.11074817709553,0.0562174777350588,0.0917437011214794
"22",223,NA,NA,NA,NA
"23",224,0.0137260389328126,0.0185231124003918,0.208451477262297,0.114181702211546
"24",225,NA,NA,NA,NA
"25",226,0.148275525024895,0.098306582106171,0.15955280361103,0.191372813121905
"26",227,0.122363948209804,0.0970138823685272,0.136803755767231,0.108941426899419
"27",228,0.0825654721193902,0.141199096517005,0.156490318405539,0.0505177912237901
"28",229,NA,NA,NA,NA
"29",230,NA,NA,NA,NA
"30",231,0.0527856108937301,0.0727007287996228,0.090854881433375,0.069213692422832
"31",232,0.108332822832446,0.111213830484235,0.152262611118823,0.1391826413802
"32",233,NA,NA,NA,NA
"33",234,NA,NA,NA,NA
"34",235,0.0280026137016346,0.097035189032288,0.0799312723248719,0.139865172314969
"35",236,NA,NA,NA,NA
"36",237,0.126529542207564,0.0544603823850737,0.245359663350171,0.225189189685652
"37",238,NA,NA,NA,NA
"38",239,NA,NA,NA,NA
"39",240,0.105464519778698,0.071117053862305,0.0729694333049981,0.0773922268037682
"40",241,NA,NA,NA,NA
"41",242,NA,NA,NA,NA
"42",243,NA,NA,NA,NA
"43",244,0.0577586580960304,0.0573313798077424,0.197977938759439,0.148907656543428
"44",245,0.193222008910634,0.149204097440796,0.146522384814949,0.0983570744889489
"45",246,0.199460917088289,0.115953494735079,0.11707641571317,0.121181055787436
"46",247,NA,NA,NA,NA
"47",248,NA,NA,NA,NA
"48",249,0.104940087476948,0.0930430827743226,0.159408731586574,0.187613431360269
"49",250,0.0246492747936446,0.0559390493347821,0.105366377333988,0.0561921254246363
"50",251,0.114938707438557,0.276099242200652,0.176226932092852,0.165507541529501
"51",252,0.0617825337400734,0.0749693396913203,0.107370274068364,0.101326773342656
"52",253,0.0385062550197228,0.0271250073297214,0.194987659830443,0.0658797183319449
"53",256,NA,NA,NA,NA
"54",257,NA,NA,NA,NA
"55",258,0.0705147995827187,0.0827729235839621,0.181287151736153,0.195093692839117
"56",259,NA,NA,NA,NA
"57",261,NA,NA,NA,NA
"58",262,NA,NA,NA,NA
"59",263,NA,NA,NA,NA
"60",264,NA,NA,NA,NA
"61",265,0.0730950814102714,0.0072463776931266,0.134814741688071,0.0740208625561559
"62",266,NA,NA,NA,NA
"63",267,NA,NA,NA,NA
"64",268,NA,NA,NA,NA
"65",269,NA,NA,NA,NA
"66",270,NA,NA,NA,NA
"67",271,0.0912251165599464,0.0893915367782167,0.139168714202341,0.0984331815030562
"68",272,0.150463355308908,0.0964622946989363,0.0895207089224018,0.0974110226710475
"69",273,NA,NA,NA,NA
"70",274,0.256860695395398,0.253626499008609,0.169947223440791,0.316189406961155
"71",275,0.0789299277864182,0.114498628678459,0.169910242756239,0.10263639049549
"72",276,0.174377411396357,0.0408498816934983,0.123543434393323,0.0674572419558401
"73",277,NA,NA,NA,NA
"74",278,NA,NA,NA,NA
"75",281,0.212695162448671,0.120802074754022,0.209774489437493,0.102216044207146
"76",282,0.102487882272066,0.0135359759125951,0.162710165958995,0.355594683956312
"77",283,NA,NA,NA,NA
"78",284,0.0392196303080957,0.0307135075092653,0.121661577433693,0.0765262708026978
"79",285,NA,NA,NA,NA
"80",286,0.147596877889119,0.038180321784249,0.248415610157659,0.0698405532392236
"81",402,0.119523578773196,0.0737999156160498,0.148542374527884,0.0628348286994619
"82",404,0.152263831809086,0.177219725758282,0.265409146102632,0.209945136307853
"83",406,0.0715418269109997,0.0249550748581895,0.193379764777255,0.0393451068340984
"84",408,NA,NA,NA,NA
"85",410,0.198502446069118,0.184999599843052,0.0671518947492422,0.0870551961796892
"86",412,0.13913736868723,0.0507402168624073,0.201996195251789,0.0620873351222342
"87",414,0.119241238671301,0.0856925478256373,0.0976678542388636,0.13255478255221
"88",416,0.0835050533949852,0.163947860064609,0.259932010343422,0.183534238461891
"89",418,NA,NA,NA,NA
"90",420,0.153932426667368,0.0877257098852295,0.219983403605068,0.170161161325435
"91",422,0.157841120355046,0.0619362716299523,0.08284876890394,0.105492580550912
"92",424,0.0684372218600226,0.0818444190739488,0.210944167774517,0.160487203258214
"93",426,0.118892278105922,0.0619861085157286,0.0874817765061004,0.0968977416260823
"94",428,0.30182895455891,0.188164252584501,0.142990976201401,0.139740801579439
"95",430,NA,NA,NA,NA
"96",434,NA,NA,NA,NA
"97",436,0.110597283579056,0.0932782769977642,0.217226251245678,0.197871849106769
"98",438,NA,NA,NA,NA
"99",440,NA,NA,NA,NA
"100",442,NA,NA,NA,NA
"101",444,0.110585694074102,0.161821001087036,0.148415628930237,0.179352912448932
"102",446,0.173776389953938,0.13814143525887,0.223024441756846,0.131184185870195
"103",448,0.0166200158891247,0.00834887449489613,0.226868159624516,0.197224662743449
"104",450,NA,NA,NA,NA
"105",452,0.113513245854703,0.0629495621449973,0.161400865899811,0.175704345431982
"106",454,0.0692573720499146,0.0345806651647128,0.229302773353849,0.166684031887524
"107",456,NA,NA,NA,NA
"108",458,NA,NA,NA,NA
"109",460,NA,NA,NA,NA
"110",462,0.133564614149487,0.16702507759221,0.118666718669441,0.246501367904005
"111",464,0.0400354588980197,0.0577341113997893,0.142146894266533,0.161458574650247
"112",466,NA,NA,NA,NA
"113",468,0.139083129811222,0.152650820861969,0.224694420661449,0.0948220995003524
"114",470,0.142739254074343,0.0518759645770721,0.0980680796985333,0.103554611285759
"115",472,NA,NA,NA,NA
"116",474,0.15691556968849,0.139070834002194,0.318916342650835,0.206242035620721
"117",476,0.0562230074584733,0.0752124755122414,0.13199741566106,0.0975665681769912
"118",478,0.0577381002554124,0.0543745127633564,0.0820955678332431,0.125573322082995
"119",480,NA,NA,NA,NA
"120",482,NA,NA,NA,NA
"121",484,0.124925775228631,0.0516943588804685,0.224277487388558,0.284646264777411
"122",486,NA,NA,NA,NA
"123",488,NA,NA,NA,NA
"124",490,NA,NA,NA,NA
"125",492,0.143810074122419,0.0568190469377746,0.13660869641208,0.141074480764142
"126",494,0.0897866760669078,0.074957729788479,0.134800998904691,0.0745658672828511
"127",496,NA,NA,NA,NA
"128",498,0.266143520465515,0.102921589200129,0.101292120757337,0.152277453219882
"129",500,NA,NA,NA,NA
"130",502,0.0589665940063437,0.110468666842779,0.16526166450005,0.10320985938241
"131",504,0.22061801788518,0.147563471116801,0.0927033644995366,0.163589907348789
"132",506,0.137912256583336,0.0550851981738501,0.264334306397246,0.125845041386232
"133",512,0.281934220218458,0.33246897717739,0.450614703582079,0.346665254220802
"134",514,NA,NA,NA,NA
"135",516,0.134996597161278,0.118898816245995,0.214109532532744,0.176896482544745
"136",518,NA,NA,NA,NA
"137",522,0.106017374822262,0.0994897066302638,0.0819469685981166,0.141140773118981
"138",524,NA,NA,NA,NA
"139",526,0.148812953165317,0.147587051603617,0.0889403627198675,0.118719381165136
"140",528,NA,NA,NA,NA
"141",530,0.153020904447937,0.155262931743419,0.116695923246257,0.0954957027404233
"142",532,0.149976616999656,0.131723609324833,0.170436395607712,0.176121381180563
"143",534,NA,NA,NA,NA
"144",536,NA,NA,NA,NA
"145",538,NA,NA,NA,NA
"146",540,0.126206745388416,0.0367969963823918,0.0495136960387492,0.0992692207114948
"147",542,NA,NA,NA,NA
"148",544,0.0816987222067259,0.0763396376224871,0.201355585174819,0.19286336195329
"149",546,NA,NA,NA,NA
"150",548,0.0536342702581753,0.00725804312788015,0.0846301969865512,0.231951972138097
"151",550,NA,NA,NA,NA
"152",552,0.0325311111769359,0.161488530628854,0.146914652200828,0.271857687332845
"153",554,0.0570661553183288,0.169928178878747,0.11558075146906,0.304266207081728
"154",556,NA,NA,NA,NA
"155",562,0.250464459778346,0.114902812741637,0.221669749091729,0.169916876257539
"156",564,NA,NA,NA,NA
"157",566,0.049290073624785,0.0843634304872581,0.261947121882223,0.188839947841992
"158",568,0.173540015177021,0.155446978153056,0.255537648002998,0.183618709938493
"159",570,0.22903029249661,0.235071420300669,0.265675883735805,0.270236309484982
"160",572,0.327923074170466,0.147072800421094,0.0585753738791997,0.101443901717409
